qid1,qid2,label
S118540,S122078,1
S126042,S104419,1
S126979,S113706,0
S108511,S130749,1
S116288,S109370,1
S107981,S104664,1
S135200,S122556,0
S111222,S102392,0
S131044,S134840,1
S126708,S135257,1
S119435,S111357,0
S107696,S102441,1
S107219,S110690,0
S134528,S112282,0
S127527,S116203,1
S106223,S114867,0
S120791,S101308,1
S126134,S101454,1
S109945,S118064,1
S133878,S123314,0
S127389,S116542,1
S125937,S110537,0
S118217,S104921,1
S124877,S128420,0
S111244,S104039,1
S110904,S108771,1
S131422,S129005,0
S124056,S134308,1
S125957,S134193,0
S103221,S134443,0
S104834,S115475,0
S129977,S131746,1
S129237,S130287,1
S115322,S117207,0
S121348,S114465,0
S134760,S120741,1
S102608,S118193,1
S104268,S123854,1
S106934,S126464,0
S102829,S120825,0
S118773,S105400,0
S107909,S120953,1
S104551,S122907,0
S110394,S128165,0
S111897,S110956,0
S102787,S134465,1
S100755,S114940,0
S110322,S115773,0
S132598,S109547,1
S119142,S102982,1
S113000,S134614,0
S130222,S109388,0
S123301,S110606,0
S108678,S107791,1
S114445,S122533,1
S134393,S114787,0
S129842,S105916,1
S103327,S134877,0
S111901,S132673,1
S118181,S101373,0
S132752,S113831,1
S120026,S107770,0
S120058,S119063,0
S106539,S125857,1
S115287,S105343,1
S112025,S108535,0
S134475,S125355,0
S126415,S131626,0
S124046,S124208,0
S108926,S112428,1
S130090,S126029,1
S117588,S131815,0
S125708,S121849,0
S125385,S131080,0
S133710,S113778,1
S118473,S114414,1
S104328,S102589,0
S113593,S123134,1
S130043,S104419,1
S131522,S129718,0
S116106,S115146,0
S123521,S118197,0
S124873,S107696,1
S131795,S108417,1
S112160,S115659,1
S130779,S119408,0
S111246,S107072,1
S112862,S112017,1
S116115,S104201,0
S118457,S132014,1
S122856,S120649,0
S113577,S134770,0
S126565,S130002,0
S116782,S133128,0
S114764,S119917,1
S104998,S110792,1
S105631,S129695,1
S131010,S119043,1
S111770,S125287,1
S121618,S115034,0
S124174,S107059,1
S114303,S120735,1
S115045,S112582,1
S124490,S103586,0
S120707,S115746,0
S112265,S103970,1
S117421,S119257,1
S119519,S127645,1
S124930,S119224,1
S134722,S126123,1
S126968,S100982,0
S102852,S128868,0
S114016,S133070,0
S112633,S124227,0
S132116,S115892,1
S104077,S128385,0
S103117,S110240,1
S135123,S107438,0
S130867,S133117,0
S128266,S124523,1
S109936,S120819,0
S130307,S132757,0
S131347,S116302,1
S132729,S118772,1
S129606,S128934,0
S107013,S115515,0
S131824,S101633,1
S113654,S102621,0
S127503,S106582,0
S131866,S112837,0
S132667,S127681,0
S104700,S118097,0
S126547,S126177,0
S118738,S112774,1
S109427,S112443,1
S129622,S114318,0
S106058,S123684,0
S119030,S117607,1
S134230,S129264,1
S110518,S109600,0
S127447,S128821,1
S133487,S127644,1
S112657,S122513,1
S130112,S112221,1
S126342,S101449,1
S107631,S106313,0
S109718,S114202,0
S130097,S105908,1
S125585,S109561,0
S121474,S129615,1
S112122,S114868,0
S104212,S104408,1
S112218,S121929,1
S109390,S121801,0
S110431,S118713,0
S131415,S117276,0
S101037,S101740,0
S105111,S115914,0
S126025,S128887,1
S125401,S103749,0
S125640,S106762,0
S116258,S110356,1
S114486,S122736,1
S124009,S121689,1
S132358,S117574,1
S110257,S130815,0
S126422,S102508,0
S105213,S134845,1
S105185,S114505,1
S100529,S118206,1
S114890,S121206,1
S134459,S131503,1
S106398,S135083,0
S111268,S127572,0
S130304,S106583,0
S114039,S133957,1
S119997,S117417,0
S121125,S106092,0
S133931,S122158,1
S119270,S103965,0
S101853,S130216,0
S113415,S112170,0
S110458,S130971,0
S121700,S104431,0
S130799,S109058,1
S101915,S100453,0
S133419,S113184,0
S112450,S113755,0
S101660,S130968,1
S133947,S115918,0
S127987,S129721,0
S112828,S101023,0
S105352,S124598,1
S132521,S114008,1
S118650,S104764,1
S107132,S130660,0
S120427,S113560,0
S133791,S108057,0
S119901,S118084,1
S121366,S126965,1
S122864,S111785,1
S124057,S132195,1
S124148,S134677,0
S108448,S114242,0
S130268,S127920,0
S117995,S102444,1
S113811,S119218,1
S124170,S110308,0
S111191,S131152,1
S100451,S129855,0
S101291,S128742,0
S114083,S102532,0
S106920,S110460,1
S127609,S114288,1
S105661,S116877,1
S115626,S129583,1
S134948,S132877,1
S107036,S127097,1
S118267,S106679,1
S125112,S116733,1
S121458,S130197,1
S132030,S124995,0
S115553,S126946,0
S130972,S105599,1
S118652,S125691,1
S125161,S119364,0
S116392,S126325,1
S131105,S119119,1
S122090,S132553,0
S116361,S106383,0
S132701,S114203,1
S119727,S106554,1
S113335,S117227,0
S124527,S108138,1
S126711,S105451,1
S119733,S103753,0
S133678,S113433,1
S125761,S107217,0
S123034,S127342,0
S104040,S131149,0
S103881,S105979,1
S113716,S104294,1
S131955,S116097,1
S100342,S126678,1
S124617,S100213,0
S100173,S120082,1
S125953,S114819,1
S114450,S108993,0
S116278,S121220,0
S106888,S117366,1
S134478,S112224,0
S118327,S119318,1
S127627,S114439,1
S111036,S118893,1
S127232,S109106,1
S100851,S100813,1
S127298,S110966,1
S110280,S116055,0
S117216,S116393,0
S112659,S125693,1
S108306,S123797,0
S110697,S102380,1
S127130,S120147,1
S111989,S126565,0
S111035,S122871,1
S125063,S129560,0
S100594,S128208,1
S109868,S120621,1
S119555,S120819,1
S103680,S110463,1
S100584,S124832,0
S108389,S127139,0
S104958,S115861,1
S130356,S126077,0
S116757,S128055,0
S107575,S109094,0
S114736,S125683,1
S114472,S109060,1
S100634,S104685,1
S131145,S102754,0
S104377,S109125,0
S123232,S122245,0
S119132,S114421,0
S124403,S132550,1
S110048,S102965,0
S124226,S115590,0
S130259,S106413,0
S108713,S113356,0
S111758,S131831,0
S100167,S123058,1
S108595,S115101,0
S128954,S112135,0
S125484,S104193,0
S105803,S109705,0
S119318,S129367,0
S118742,S115755,0
S105437,S121917,1
S123464,S134929,0
S133959,S124312,1
S110141,S118368,1
S111486,S121844,0
S126025,S115860,0
S129922,S130411,1
S130260,S122224,0
S127052,S109381,1
S104918,S117337,0
S132991,S115433,1
S118908,S126955,0
S121096,S103858,1
S115582,S116194,0
S117426,S112831,0
S103759,S128599,0
S113933,S121252,0
S107867,S111626,0
S120672,S122512,1
S105548,S127552,1
S115154,S107758,1
S110958,S121920,0
S117741,S102046,1
S126920,S129439,1
S124435,S121456,1
S135093,S135171,0
S123488,S117567,0
S129421,S108953,0
S100624,S122281,0
S101814,S108654,1
S126916,S128405,0
S115539,S113957,0
S101880,S127760,0
S119252,S122085,0
S117800,S100183,1
S105118,S134799,0
S125065,S131679,0
S134261,S135196,0
S111697,S115557,1
S106042,S130270,0
S107020,S111236,0
S112221,S113595,0
S105988,S132347,0
S127520,S115095,0
S122017,S117483,1
S128517,S114762,1
S121746,S124281,1
S133324,S131009,1
S125433,S119742,1
S127546,S110520,1
S104868,S115812,0
S110898,S128855,0
S108526,S127289,0
S127163,S124001,1
S118396,S110991,0
S110024,S112899,0
S133841,S110371,0
S109181,S128301,0
S120396,S117073,0
S130634,S107881,0
S106095,S125545,0
S107143,S118946,0
S132946,S112611,1
S120327,S125417,1
S102025,S119467,1
S122415,S126799,1
S132611,S121892,0
S103917,S103732,0
S127072,S121304,0
S129455,S131149,0
S110355,S134363,1
S132652,S104068,0
S114156,S119864,0
S103285,S116688,1
S122388,S134399,1
S103755,S133141,1
S106633,S100347,1
S124416,S121502,0
S104096,S133009,0
S131463,S108188,0
S117847,S114402,1
S112596,S107016,1
S122907,S102068,1
S123719,S122434,1
S124413,S125182,1
S127558,S124439,0
S100912,S116380,1
S100433,S115083,0
S133089,S123010,1
S101328,S103814,0
S111072,S126259,1
S124711,S103631,0
S116068,S127697,1
S101256,S106154,0
S122736,S117659,0
S123168,S112975,1
S130301,S133452,0
S102679,S123791,0
S124545,S129096,1
S105097,S114226,1
S131111,S112943,1
S113294,S132350,0
S107968,S125500,0
S118252,S101780,1
S116420,S134896,1
S128556,S102058,1
S110941,S120718,1
S100377,S121942,1
S129192,S132164,0
S128308,S123428,0
S132823,S112542,0
S112323,S117824,0
S123682,S119979,1
S109640,S129652,0
S111211,S122600,0
S109897,S129656,0
S115328,S108632,1
S101413,S131982,1
S117300,S123836,0
S127843,S111915,0
S128126,S124571,0
S114226,S101723,0
S114229,S109054,1
S132980,S109623,1
S125418,S112557,0
S117337,S130994,1
S123767,S113205,0
S128554,S121323,1
S119707,S105444,0
S120413,S113510,1
S112000,S111774,0
S109755,S123961,0
S120691,S106507,0
S109602,S131040,1
S107567,S102221,0
S115499,S124327,0
S125313,S103933,1
S109795,S104619,1
S128005,S133349,1
S122078,S115424,0
S110443,S113943,1
S122288,S127555,1
S120720,S126812,1
S135143,S104364,1
S106110,S130089,1
S106670,S117149,1
S128377,S112240,0
S126889,S111711,0
S128451,S122399,1
S134415,S114456,1
S122556,S126116,1
S131260,S105115,1
S117314,S105347,0
S109991,S125008,1
S115449,S112142,0
S102107,S111460,1
S107737,S118362,1
S104445,S128137,0
S129900,S105796,0
S123509,S110041,1
S133952,S107694,1
S124975,S101987,0
S109608,S130945,0
S115238,S125662,1
S115400,S120204,1
S100085,S112554,0
S130071,S131847,0
S131193,S129394,0
S123830,S115349,0
S128711,S114849,0
S112913,S112807,0
S125299,S106133,0
S117404,S113894,1
S126435,S103279,0
S116468,S130059,0
S102976,S118498,0
S131929,S126018,1
S111919,S115727,0
S117466,S121629,0
S106964,S107222,1
S106152,S105326,0
S111284,S119169,1
S103579,S131099,0
S129243,S121327,1
S113690,S106308,1
S128883,S115559,1
S132795,S109130,1
S103657,S104257,0
S115454,S110466,1
S105056,S113975,0
S125513,S129864,0
S105741,S114118,0
S114864,S131094,1
S101482,S133470,0
S123716,S100704,0
S104950,S104625,1
S128389,S124113,1
S134902,S122566,1
S119303,S120566,0
S130172,S116351,0
S101880,S123011,0
S132030,S127277,1
S109089,S119366,1
S126035,S134247,0
S119585,S105431,1
S112711,S126512,1
S115771,S126353,0
S103809,S133159,1
S124768,S103821,0
S114702,S129239,0
S122389,S106350,0
S134554,S103243,1
S116860,S121846,0
S103323,S117943,1
S109741,S118554,1
S115603,S127986,1
S106976,S124048,0
S124518,S124816,0
S116036,S117783,1
S106504,S113539,1
S119903,S127782,1
S123230,S135010,1
S103498,S131457,0
S111894,S126306,1
S131021,S135133,1
S105923,S129186,0
S121639,S123303,1
S118153,S115866,0
S125124,S108863,0
S103638,S110505,1
S116009,S110461,1
S108068,S103405,0
S103560,S101085,0
S109304,S133328,0
S105885,S119291,0
S114746,S107109,0
S122566,S101920,0
S117787,S129540,0
S117459,S121692,1
S104024,S125258,1
S127354,S118544,0
S129204,S101716,0
S108408,S127643,1
S100242,S121997,0
S102188,S111426,0
S129619,S113692,1
S131941,S127291,0
S111037,S117953,0
S131666,S109519,1
S110908,S127235,1
S114137,S111660,0
S121983,S106751,1
S129175,S101426,0
S110869,S118811,1
S106025,S106331,1
S102799,S120249,0
S117219,S104737,0
S111900,S117276,1
S123675,S128634,1
S128578,S125706,0
S118515,S120334,0
S134921,S110952,0
S124085,S112800,0
S124894,S101345,1
S105459,S112063,1
S113401,S100310,0
S118504,S128976,1
S134480,S103279,1
S122313,S134557,1
S124256,S133609,0
S107105,S130033,1
S134866,S117641,1
S104385,S124702,1
S120833,S121765,0
S129151,S104615,1
S108723,S111001,1
S101130,S130985,1
S131891,S113078,0
S117273,S109600,1
S132430,S103553,0
S106922,S116282,0
S115808,S109162,0
S109660,S116101,0
S104774,S100114,0
S134172,S134235,1
S121132,S121582,1
S103500,S122412,0
S102033,S109914,1
S117891,S132647,1
S100791,S101826,0
S114802,S128070,1
S111874,S102864,1
S127360,S127742,1
S113453,S131148,0
S133146,S132636,0
S110950,S131037,0
S121882,S122510,1
S109158,S102719,0
S106952,S107448,0
S124148,S103580,1
S123264,S116847,0
S127234,S105173,0
S119308,S120193,0
S120500,S111749,0
S108618,S110860,1
S134427,S110716,1
S131614,S118826,1
S107917,S121512,0
S119638,S130066,1
S112898,S105597,1
S112654,S100430,1
S102813,S124658,0
S104093,S107847,0
S105313,S103307,1
S101045,S113693,1
S104072,S118781,0
S114267,S114445,0
S102594,S107541,0
S106708,S101960,0
S129707,S102716,0
S106661,S125406,1
S130510,S105549,1
S115586,S113855,0
S101247,S132442,0
S133738,S122143,0
S107761,S134552,1
S133057,S109246,1
S102385,S133635,0
S106454,S128153,0
S108746,S124198,1
S100577,S118922,1
S114943,S109072,1
S102697,S125184,1
S128748,S122138,1
S115184,S112672,0
S126308,S104123,1
S108053,S106671,1
S129263,S104298,0
S135228,S115029,0
S106869,S123513,0
S119714,S102229,0
S110762,S119509,0
S128285,S119483,1
S113007,S120546,1
S103019,S101669,1
S103653,S126682,1
S113951,S113776,0
S115201,S119405,0
S115158,S107782,0
S131415,S117985,0
S113398,S109005,1
S100073,S104794,0
S130065,S128064,0
S118732,S125112,0
S133326,S126908,0
S117560,S119612,0
S128687,S127153,0
S102369,S107544,0
S130203,S102369,1
S102069,S103869,0
S113552,S108074,0
S112796,S102772,1
S101337,S107901,1
S100121,S121352,1
S118618,S118304,1
S101676,S129597,1
S106145,S132789,1
S121533,S110067,0
S109025,S134812,1
S130663,S102048,1
S116913,S115969,0
S130421,S129879,1
S107465,S127662,1
S122724,S131419,0
S109032,S106686,1
S127043,S111172,1
S117678,S126740,0
S110351,S128459,1
S100508,S103759,1
S107385,S134615,1
S113588,S104610,0
S107568,S131055,0
S116790,S107892,0
S104704,S130164,0
S128908,S131259,0
S112554,S105780,1
S101190,S110604,1
S124143,S110206,0
S103477,S102758,0
S121013,S121825,1
S115514,S103445,0
S130942,S108883,0
S121799,S132517,1
S124370,S118208,0
S117656,S103663,0
S114464,S126967,0
S118966,S131802,0
S101279,S109535,0
S123316,S108185,1
S101285,S128490,1
S119298,S124825,0
S129781,S125031,0
S126347,S111510,0
S126121,S127913,0
S111086,S118664,0
S120305,S130369,0
S130864,S123819,1
S111960,S116133,1
S126171,S110483,0
S130525,S103384,0
S107056,S123173,0
S130461,S121162,1
S133507,S116824,1
S133817,S109633,0
S116155,S120994,0
S109276,S105818,1
S115515,S118721,1
S107117,S123942,0
S114849,S131301,1
S111091,S115790,0
S103833,S108481,1
S105672,S110007,1
S123578,S100957,1
S131889,S101824,0
S130474,S129879,1
S111552,S127845,1
S103094,S104873,1
S122365,S113074,1
S130915,S103407,0
S107179,S128260,0
S111985,S107365,0
S115252,S106276,0
S108255,S111539,0
S114203,S112335,1
S125337,S121316,0
S115865,S131737,1
S118458,S115574,1
S117832,S111519,1
S122873,S113905,0
S128217,S123514,0
S122534,S127259,1
S102849,S124147,0
S129271,S134441,1
S111446,S125888,1
S107832,S123090,0
S131989,S131118,1
S122319,S108885,0
S120804,S109520,1
S107112,S101376,0
S121138,S131516,1
S114731,S121482,1
S109333,S101428,1
S130732,S101920,1
S128895,S120953,0
S112016,S104638,0
S131023,S112903,0
S107885,S102479,1
S132377,S104770,0
S116683,S107532,1
S129367,S126506,0
S104830,S110499,1
S117729,S134341,1
S127553,S114604,0
S109439,S104303,1
S108024,S122929,1
S109508,S105308,1
S109306,S115735,1
S115189,S132657,1
S117293,S109973,1
S125452,S104059,0
S101394,S118174,0
S128779,S107463,0
S133590,S127787,0
S119648,S127488,1
S106069,S123799,1
S125140,S120995,1
S128436,S123779,0
S113518,S110830,1
S134267,S131128,0
S134713,S109341,1
S113602,S102695,1
S132492,S111126,1
S113341,S103666,1
S106768,S111974,0
S111329,S105376,1
S131142,S109709,1
S126615,S117887,1
S132590,S119687,1
S119386,S129462,1
S132986,S106562,1
S133482,S104732,0
S117029,S105922,0
S119307,S110042,0
S127314,S107141,1
S130769,S125801,0
S112242,S117184,0
S116127,S113481,1
S116365,S134580,1
S123251,S130172,1
S128655,S105692,1
S102241,S114962,1
S123911,S133872,0
S125295,S121021,1
S113129,S130212,1
S108878,S134796,1
S105785,S111304,0
S126434,S111701,0
S134544,S110621,1
S131315,S112884,0
S100122,S119566,1
S113495,S100635,1
S112266,S114593,0
S104846,S101112,1
S101124,S120743,1
S110217,S119683,0
S100849,S105335,0
S107675,S117717,0
S113551,S124279,0
S104493,S110964,0
S111380,S121518,1
S109610,S129903,0
S111108,S114970,1
S113994,S100121,1
S101830,S113108,1
S122920,S112074,0
S118462,S126834,1
S109064,S120041,1
S131710,S128493,1
S117246,S103082,0
S122614,S133490,1
S112346,S122906,1
S109789,S118347,0
S127014,S132486,0
S131981,S135083,0
S106921,S110016,0
S125926,S130292,0
S106908,S134745,1
S134225,S127663,0
S112518,S126359,1
S101302,S103518,1
S105411,S122240,0
S117907,S111803,1
S134570,S123008,1
S105436,S105726,1
S107132,S118336,1
S119236,S118689,0
S133426,S110251,1
S122958,S131299,0
S135237,S131612,0
S126543,S100928,0
S116967,S133666,0
S133576,S114423,1
S108934,S105538,1
S113622,S106931,0
S134335,S128098,0
S111695,S125357,0
S135228,S103662,0
S105202,S127665,0
S110486,S112710,1
S107341,S100203,1
S107809,S118679,1
S121780,S124256,0
S131455,S119857,0
S112032,S116908,0
S118505,S128004,0
S133253,S129380,1
S100173,S104101,0
S121342,S114015,1
S110665,S112175,1
S120956,S120997,1
S105144,S133283,1
S101449,S106397,1
S101081,S102758,0
S119047,S132146,1
S124367,S101875,0
S115733,S104641,0
S108790,S132240,0
S128389,S111372,0
S126372,S132436,0
S107737,S116554,0
S113864,S103474,0
S128302,S129309,0
S115908,S131473,1
S132029,S110161,0
S122856,S134153,0
S126451,S115707,1
S106861,S133219,1
S125005,S126239,0
S117310,S119659,0
S114064,S107451,0
S111043,S105036,1
S107747,S106163,0
S105149,S130806,0
S103997,S128020,0
S107212,S134811,0
S134745,S128230,0
S129476,S106619,1
S120293,S116342,0
S109692,S116341,0
S108706,S111991,0
S106564,S103617,0
S117704,S101299,0
S132624,S119334,1
S131646,S132027,1
S115591,S122113,1
S132642,S134622,0
S110624,S123383,0
S115306,S103657,0
S103595,S106749,0
S109790,S101201,1
S130778,S110421,1
S121885,S131202,1
S116311,S128058,1
S104833,S111892,1
S120911,S130239,0
S116139,S133522,1
S108340,S122514,1
S119728,S129798,0
S116276,S106292,0
S108107,S105384,0
S132868,S110298,0
S118716,S107704,0
S129965,S109352,0
S125081,S135049,0
S101186,S108927,0
S124277,S101093,1
S114040,S103056,0
S129572,S117732,1
S123183,S104518,1
S130453,S112717,1
S128546,S127803,1
S106174,S120548,1
S125578,S105543,0
S109123,S131162,0
S111770,S109651,0
S133151,S107814,0
S102162,S132496,0
S135237,S105412,1
S125416,S119110,0
S125025,S115348,1
S127185,S124085,0
S111911,S122101,1
S121586,S108542,1
S116448,S109258,1
S127359,S121271,0
S106823,S130981,0
S122628,S104688,0
S128038,S119652,1
S127731,S106896,0
S116547,S126591,1
S130820,S127077,0
S102658,S127244,0
S134329,S114942,0
S101869,S128174,1
S123950,S109750,1
S112933,S103796,1
S110234,S106695,0
S104308,S103983,1
S135114,S109905,0
S111076,S108431,0
S114151,S129839,0
S106058,S133863,1
S102014,S130301,0
S128027,S122154,1
S103841,S109985,1
S105421,S115381,1
S116261,S118910,1
S106039,S108887,1
S130555,S102154,1
S114137,S130988,1
S112832,S128082,0
S120471,S124291,1
S133066,S117263,0
S133813,S134158,1
S128377,S107343,1
S100817,S108688,0
S107796,S107851,1
S123886,S102427,0
S104486,S130641,0
S108356,S127122,1
S105775,S127883,1
S126880,S127350,1
S132127,S101309,0
S106521,S115332,1
S126337,S112332,1
S123005,S129424,1
S114067,S101968,1
S105885,S126802,1
S134587,S122114,1
S125702,S120578,0
S106217,S127375,0
S125116,S122507,1
S131704,S107537,0
S114839,S113337,0
S113488,S113166,1
S128316,S126315,1
S108888,S124158,0
S124025,S112956,0
S120385,S120709,1
S126160,S123766,0
S118019,S116806,0
S122629,S128261,0
S127945,S123080,1
S108136,S134828,0
S104347,S123937,1
S114441,S132281,1
S124107,S134349,1
S116739,S113836,1
S130051,S103143,1
S108229,S110333,0
S102285,S128911,1
S123783,S113396,1
S114381,S111086,1
S121470,S127795,0
S123328,S130313,1
S134215,S126760,1
S101249,S116323,1
S130104,S134132,1
S115534,S130419,0
S125993,S120447,0
S134433,S101112,0
S121652,S121779,1
S104381,S128022,1
S119539,S113353,0
S134196,S114396,0
S108030,S121318,0
S114213,S120942,0
S101785,S110888,0
S108436,S128991,0
S120881,S132646,0
S112975,S111784,0
S123037,S128776,0
S134927,S105091,0
S108414,S121935,0
S112979,S120128,0
S132322,S128844,1
S132466,S116938,1
S116315,S105582,1
S103403,S102967,1
S130117,S100726,0
S128682,S114227,0
S112836,S114019,0
S112310,S116530,0
S130638,S129750,0
S113539,S133402,0
S126401,S113801,0
S114631,S121711,1
S107268,S125372,0
S112700,S107098,0
S108431,S110780,1
S129573,S112817,1
S114911,S108064,1
S117794,S114377,0
S120566,S111981,1
S124227,S116699,1
S123833,S113427,0
S113518,S125207,0
S101808,S129502,1
S103636,S120754,0
S105192,S103862,0
S100332,S134284,1
S102372,S131183,0
S134739,S118500,1
S106540,S121268,0
S117705,S124244,1
S103133,S105740,1
S106762,S129677,1
S107280,S103121,1
S131236,S127959,1
S123239,S121009,0
S105446,S120007,1
S122070,S112087,0
S111185,S123573,1
S123553,S123520,1
S107664,S123102,1
S121677,S117335,0
S102877,S126673,0
S115756,S121953,1
S131354,S100541,1
S107161,S131771,0
S124517,S124972,0
S114367,S109655,1
S127497,S133788,1
S112065,S131462,0
S129847,S118014,0
S105253,S129452,1
S113806,S111712,0
S101724,S130302,0
S128539,S121662,1
S109580,S134790,0
S130197,S129948,0
S121133,S122833,0
S104909,S126258,0
S107372,S125327,1
S106516,S134343,0
S127394,S115505,1
S107723,S129230,0
S105020,S132091,1
S131600,S107668,0
S108095,S128440,1
S115465,S128202,1
S114578,S113211,1
S121909,S114601,0
S103631,S106084,0
S102891,S117674,1
